Player ID,National Team ID,Position,Season,Competition,Games Played,Goals,Assists,Own Goals,Substituted On,Substituted Off,Yellow Cards,Yellow Red,Red Cards,Penalty Goals,Minutes per Goal,Goals Conceded,Clean Sheets,Played Minutes
317835,16817,Zentrales Mittelfeld,,U20-Spielrunde,2,-,-,-,1,-,-,-,-,-,-,-,-,108
317835,19429,Zentrales Mittelfeld,Insgesamt :,,7,-,1,-,4,1,-,-,-,-,-,-,-,372
317835,19429,Zentrales Mittelfeld,,U19-EM-Quali,4,-,-,-,2,-,-,-,-,-,-,-,-,203
317835,19429,Zentrales Mittelfeld,,U19-Freundschaftsspiele,3,-,1,-,2,1,-,-,-,-,-,-,-,169
284695,19429,Torwart,Insgesamt :,,3,-,-,-,1,-,-,-,-,-,-,4,1,225
284695,19429,Torwart,,U19-EM-Quali,2,-,-,-,-,-,-,-,-,-,-,1,1,180
284695,19429,Torwart,,U19-Freundschaftsspiele,1,-,-,-,1,-,-,-,-,-,-,3,-,45
278305,19429,Innenverteidiger,Insgesamt :,,7,-,-,-,3,1,1,-,-,-,-,-,-,394
278305,19429,Innenverteidiger,,U19-EM-Quali,5,-,-,-,3,-,1,-,-,-,-,-,-,234
278305,19429,Innenverteidiger,,U19-Freundschaftsspiele,2,-,-,-,-,1,-,-,-,-,-,-,-,160
192617,19429,Innenverteidiger,Insgesamt :,,6,-,-,-,1,-,1,-,-,-,-,-,-,495
192617,19429,Innenverteidiger,,U19-Freundschaftsspiele,3,-,-,-,1,-,-,-,-,-,-,-,-,225
192617,19429,Innenverteidiger,,U19-EM-Quali,3,-,-,-,-,-,1,-,-,-,-,-,-,270
183448,15234,Linker Verteidiger,Insgesamt :,,5,-,-,-,1,1,-,-,-,-,-,-,-,315
183448,15234,Linker Verteidiger,,WM-Qualifikation,3,-,-,-,-,1,-,-,-,-,-,-,-,201
183448,15234,Linker Verteidiger,,Freundschaftsspiele,2,-,-,-,1,-,-,-,-,-,-,-,-,114
183448,16817,Linker Verteidiger,Insgesamt :,,3,-,-,-,2,-,1,-,-,-,-,-,-,150
183448,16817,Linker Verteidiger,,U20-Spielrunde,3,-,-,-,2,-,1,-,-,-,-,-,-,150
183448,19429,Linker Verteidiger,Insgesamt :,,3,-,-,-,-,-,-,1,-,-,-,-,-,258
183448,19429,Linker Verteidiger,,U19-EM-Quali,2,-,-,-,-,-,-,1,-,-,-,-,-,168
183448,19429,Linker Verteidiger,,U19-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
183015,16817,Innenverteidiger,Insgesamt :,,4,-,-,-,-,1,-,-,-,-,-,-,-,315
183015,16817,Innenverteidiger,,U20-Spielrunde,3,-,-,-,-,-,-,-,-,-,-,-,-,270
183015,16817,Innenverteidiger,,U20-Freundschaftsspiele,1,-,-,-,-,1,-,-,-,-,-,-,-,45
183015,19429,Innenverteidiger,Insgesamt :,,3,1,-,-,-,1,-,-,-,-,225',-,-,225
183015,19429,Innenverteidiger,,U19-EM-Quali,3,1,-,-,-,1,-,-,-,-,225',-,-,225
183015,36178,Innenverteidiger,Insgesamt :,,1,-,-,-,1,-,-,-,-,-,-,-,-,18
183015,36178,Innenverteidiger,,U18-Freundschaftsspiele,1,-,-,-,1,-,-,-,-,-,-,-,-,18
282520,9534,Innenverteidiger,Insgesamt :,,2,-,-,-,-,-,-,-,-,-,-,-,-,180
282520,9534,Innenverteidiger,,U21-EM-Quali,2,-,-,-,-,-,-,-,-,-,-,-,-,180
282520,19429,Innenverteidiger,Insgesamt :,,2,-,-,-,1,-,-,-,-,-,-,-,-,127
282520,19429,Innenverteidiger,,U19-Freundschaftsspiele,2,-,-,-,1,-,-,-,-,-,-,-,-,127
224752,19429,Linker Verteidiger,Insgesamt :,,7,-,-,-,-,-,-,-,-,-,-,-,-,630
224752,19429,Linker Verteidiger,,U19-EM-Quali,4,-,-,-,-,-,-,-,-,-,-,-,-,360
224752,19429,Linker Verteidiger,,U19-Freundschaftsspiele,3,-,-,-,-,-,-,-,-,-,-,-,-,270
183260,19429,Rechter Verteidiger,Insgesamt :,,5,-,-,-,-,-,1,1,-,-,-,-,-,449
183260,19429,Rechter Verteidiger,,U19-Freundschaftsspiele,3,-,-,-,-,-,-,1,-,-,-,-,-,269
183260,19429,Rechter Verteidiger,,U19-EM-Quali,2,-,-,-,-,-,1,-,-,-,-,-,-,180
227967,9534,Offensives Mittelfeld,Insgesamt :,,8,1,-,-,2,5,1,-,-,-,490',-,-,490
227967,9534,Offensives Mittelfeld,,U21-EM-Quali,7,1,-,-,2,4,1,-,-,-,427',-,-,427
227967,9534,Offensives Mittelfeld,,U21-Freundschaftsspiele,1,-,-,-,-,1,-,-,-,-,-,-,-,63
227967,16817,Offensives Mittelfeld,Insgesamt :,,3,-,-,-,-,3,-,-,-,-,-,-,-,213
227967,16817,Offensives Mittelfeld,,U20-Spielrunde,3,-,-,-,-,3,-,-,-,-,-,-,-,213
227967,19429,Offensives Mittelfeld,Insgesamt :,,4,-,-,-,3,-,-,-,-,-,-,-,-,172
227967,19429,Offensives Mittelfeld,,U19-Freundschaftsspiele,2,-,-,-,1,-,-,-,-,-,-,-,-,108
227967,19429,Offensives Mittelfeld,,U19-EM-Quali,2,-,-,-,2,-,-,-,-,-,-,-,-,64
165435,19429,Torwart,Insgesamt :,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
165435,19429,Torwart,,U19-Freundschaftsspiele,-,-,-,-,-,-,-,-,-,-,-,-,-,-
172995,19429,Defensives Mittelfeld,Insgesamt :,,1,-,-,-,1,-,-,-,-,-,-,-,-,18
172995,19429,Defensives Mittelfeld,,U19-Freundschaftsspiele,1,-,-,-,1,-,-,-,-,-,-,-,-,18
154578,9534,Innenverteidiger,Insgesamt :,,9,-,-,-,3,-,2,-,-,-,-,-,-,636
154578,9534,Innenverteidiger,,U21-Freundschaftsspiele,5,-,-,-,3,-,1,-,-,-,-,-,-,276
154578,9534,Innenverteidiger,,U21-EM-Quali,4,-,-,-,-,-,1,-,-,-,-,-,-,360
154578,16817,Innenverteidiger,Insgesamt :,,6,-,-,-,2,1,-,-,-,-,-,-,-,350
154578,16817,Innenverteidiger,,U20-Freundschaftsspiele,6,-,-,-,2,1,-,-,-,-,-,-,-,350
154578,19429,Innenverteidiger,Insgesamt :,,10,-,-,-,2,2,-,-,-,-,-,-,-,736
154578,19429,Innenverteidiger,,U19-Freundschaftsspiele,6,-,-,-,2,-,-,-,-,-,-,-,-,450
154578,19429,Innenverteidiger,,U19-EM-Quali,4,-,-,-,-,2,-,-,-,-,-,-,-,286
166375,16817,Innenverteidiger,Insgesamt :,,3,-,-,-,1,1,1,-,-,-,-,-,-,140
166375,16817,Innenverteidiger,,U20-Freundschaftsspiele,3,-,-,-,1,1,1,-,-,-,-,-,-,140
166375,19429,Innenverteidiger,Insgesamt :,,2,-,-,-,2,-,-,-,-,-,-,-,-,90
166375,19429,Innenverteidiger,,U19-Freundschaftsspiele,2,-,-,-,2,-,-,-,-,-,-,-,-,90
154497,19429,Zentrales Mittelfeld,Insgesamt :,,2,-,-,-,1,-,-,-,-,-,-,-,-,98
154497,19429,Zentrales Mittelfeld,,U19-Freundschaftsspiele,2,-,-,-,1,-,-,-,-,-,-,-,-,98
154635,9534,Mittelstürmer,Insgesamt :,,1,-,-,-,1,-,-,-,-,-,-,-,-,23
154635,9534,Mittelstürmer,,U21-Freundschaftsspiele,1,-,-,-,1,-,-,-,-,-,-,-,-,23
154635,16817,Mittelstürmer,Insgesamt :,,8,1,-,-,5,1,-,-,-,-,343',-,-,343
154635,16817,Mittelstürmer,,U20-Freundschaftsspiele,8,1,-,-,5,1,-,-,-,-,343',-,-,343
154635,19429,Mittelstürmer,Insgesamt :,,4,-,-,-,2,2,-,-,-,-,-,-,-,197
154635,19429,Mittelstürmer,,U19-Freundschaftsspiele,2,-,-,-,1,1,-,-,-,-,-,-,-,109
154635,19429,Mittelstürmer,,U19-EM-Quali,2,-,-,-,1,1,-,-,-,-,-,-,-,88
66109,9534,Innenverteidiger,Insgesamt :,,18,-,-,-,2,4,6,-,-,-,-,-,-,1.351
66109,9534,Innenverteidiger,,U21-EM-Quali,12,-,-,-,1,1,5,-,-,-,-,-,-,981
66109,9534,Innenverteidiger,,U21-Freundschaftsspiele,5,-,-,-,-,3,1,-,-,-,-,-,-,355
66109,9534,Innenverteidiger,,U21-Europameisterschaft,1,-,-,-,1,-,-,-,-,-,-,-,-,15
66109,19429,Innenverteidiger,Insgesamt :,,9,1,-,-,-,3,2,-,1,-,748',-,-,748
66109,19429,Innenverteidiger,,U19-Freundschaftsspiele,6,1,-,-,-,2,1,-,1,-,489',-,-,489
66109,19429,Innenverteidiger,,U19-Europameisterschaft,3,-,-,-,-,1,1,-,-,-,-,-,-,259
66109,23140,Innenverteidiger,Insgesamt :,,12,3,-,-,-,1,2,-,-,-,344',-,-,1.031
66109,23140,Innenverteidiger,,U17-EM-Quali,6,2,-,-,-,-,1,-,-,-,270',-,-,540
66109,23140,Innenverteidiger,,U17-Freundschaftsspiele,3,1,-,-,-,1,-,-,-,-,221',-,-,221
66109,23140,Innenverteidiger,,U17-Europameisterschaft,3,-,-,-,-,-,1,-,-,-,-,-,-,270
66109,28155,Innenverteidiger,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,-,-,90
66109,28155,Innenverteidiger,,U16-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
66109,53823,Innenverteidiger,Insgesamt :,,1,-,-,-,-,-,1,-,-,-,-,-,-,90
66109,53823,Innenverteidiger,,Olympia-Olympische Spiele,1,-,-,-,-,-,1,-,-,-,-,-,-,90
109717,16817,Innenverteidiger,Insgesamt :,,3,-,-,-,2,1,-,-,-,-,-,-,-,138
109717,16817,Innenverteidiger,,U20-Freundschaftsspiele,3,-,-,-,2,1,-,-,-,-,-,-,-,138
109717,19429,Innenverteidiger,Insgesamt :,,5,-,-,-,4,-,-,-,-,-,-,-,-,181
109717,19429,Innenverteidiger,,U19-Freundschaftsspiele,4,-,-,-,3,-,-,-,-,-,-,-,-,147
109717,19429,Innenverteidiger,,U19-EM-Quali,1,-,-,-,1,-,-,-,-,-,-,-,-,34
69899,16817,Rechter Verteidiger,Insgesamt :,,6,1,-,-,2,1,3,-,-,-,429',-,-,429
69899,16817,Rechter Verteidiger,,U20-Freundschaftsspiele,6,1,-,-,2,1,3,-,-,-,429',-,-,429
69899,19429,Rechter Verteidiger,Insgesamt :,,7,1,-,-,-,1,-,-,-,-,620',-,-,620
69899,19429,Rechter Verteidiger,,U19-Freundschaftsspiele,4,-,-,-,-,1,-,-,-,-,-,-,-,350
69899,19429,Rechter Verteidiger,,U19-EM-Quali,3,1,-,-,-,-,-,-,-,-,270',-,-,270
69899,23140,Rechter Verteidiger,Insgesamt :,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69899,23140,Rechter Verteidiger,,U17-EM-Quali,-,-,-,-,-,-,-,-,-,-,-,-,-,-
159692,3383,Rechter Verteidiger,Insgesamt :,,6,-,1,-,1,-,2,-,-,-,-,-,-,465
159692,3383,Rechter Verteidiger,,WM-Qualifikation,3,-,-,-,-,-,1,-,-,-,-,-,-,270
159692,3383,Rechter Verteidiger,,Freundschaftsspiele,3,-,1,-,1,-,1,-,-,-,-,-,-,195
159692,9534,Rechter Verteidiger,Insgesamt :,,3,-,-,-,1,1,-,-,-,-,-,-,-,157
159692,9534,Rechter Verteidiger,,U21-Freundschaftsspiele,2,-,-,-,-,1,-,-,-,-,-,-,-,147
159692,9534,Rechter Verteidiger,,U21-EM-Quali,1,-,-,-,1,-,-,-,-,-,-,-,-,10
159692,19429,Rechter Verteidiger,Insgesamt :,,1,-,-,-,1,-,-,-,-,-,-,-,-,16
159692,19429,Rechter Verteidiger,,U19-Freundschaftsspiele,1,-,-,-,1,-,-,-,-,-,-,-,-,16
61487,16817,Zentrales Mittelfeld,Insgesamt :,,12,-,-,-,2,4,1,-,-,-,-,-,-,893
61487,16817,Zentrales Mittelfeld,,U20-Freundschaftsspiele,12,-,-,-,2,4,1,-,-,-,-,-,-,893
61487,19429,Zentrales Mittelfeld,Insgesamt :,,23,7,-,-,6,9,2,-,-,-,210',-,-,1.470
61487,19429,Zentrales Mittelfeld,,U19-Freundschaftsspiele,11,3,-,-,2,5,-,-,-,-,256',-,-,769
61487,19429,Zentrales Mittelfeld,,U19-EM-Quali,9,3,-,-,1,4,1,-,-,-,214',-,-,642
61487,19429,Zentrales Mittelfeld,,U19-Europameisterschaft,3,1,-,-,3,-,1,-,-,-,59',-,-,59
61487,23140,Zentrales Mittelfeld,Insgesamt :,,9,-,-,-,2,3,-,-,-,-,-,-,-,609
61487,23140,Zentrales Mittelfeld,,U17-EM-Quali,6,-,-,-,2,-,-,-,-,-,-,-,-,428
61487,23140,Zentrales Mittelfeld,,U17-Europameisterschaft,3,-,-,-,-,3,-,-,-,-,-,-,-,181
61487,28155,Zentrales Mittelfeld,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,-,-,90
61487,28155,Zentrales Mittelfeld,,U16-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
138089,19429,Zentrales Mittelfeld,Insgesamt :,,7,1,-,-,5,2,-,-,-,-,217',-,-,217
138089,19429,Zentrales Mittelfeld,,U19-Freundschaftsspiele,5,1,-,-,3,2,-,-,-,-,181',-,-,181
138089,19429,Zentrales Mittelfeld,,U19-EM-Quali,2,-,-,-,2,-,-,-,-,-,-,-,-,36
66058,3384,Hängende Spitze,Insgesamt :,,76,10,7,-,28,31,2,-,-,-,423',-,-,4.226
66058,3384,Hängende Spitze,,Freundschaftsspiele,28,3,2,-,8,13,-,-,-,-,562',-,-,1.687
66058,3384,Hängende Spitze,,WM-Qualifikation,17,2,2,-,7,5,1,-,-,-,463',-,-,926
66058,3384,Hängende Spitze,,EM-Qualifikation,17,2,3,-,7,8,1,-,-,-,418',-,-,836
66058,3384,Hängende Spitze,,Europameisterschaft,6,1,-,-,2,3,-,-,-,-,345',-,-,345
66058,3384,Hängende Spitze,,UEFA Nations League,4,1,-,-,3,1,-,-,-,-,94',-,-,94
66058,3384,Hängende Spitze,,Weltmeisterschaft,4,1,-,-,1,1,-,-,-,-,338',-,-,338
66058,9534,Hängende Spitze,Insgesamt :,,9,6,1,-,2,4,2,-,-,1,111',-,-,665
66058,9534,Hängende Spitze,,U21-Freundschaftsspiele,4,2,-,-,2,2,-,-,-,-,98',-,-,195
66058,9534,Hängende Spitze,,U21-Europameisterschaft,4,3,-,-,-,1,2,-,-,1,128',-,-,385
66058,9534,Hängende Spitze,,U21-EM-Quali,1,1,1,-,-,1,-,-,-,-,85',-,-,85
66058,16817,Hängende Spitze,Insgesamt :,,2,-,-,-,-,1,-,-,-,-,-,-,-,135
66058,16817,Hängende Spitze,,U20-Freundschaftsspiele,2,-,-,-,-,1,-,-,-,-,-,-,-,135
66058,19429,Hängende Spitze,Insgesamt :,,25,10,-,-,6,9,2,1,-,2,167',-,-,1.674
66058,19429,Hängende Spitze,,U19-Freundschaftsspiele,12,6,-,-,3,5,1,-,-,1,133',-,-,799
66058,19429,Hängende Spitze,,U19-EM-Quali,10,4,-,-,2,2,1,1,-,1,181',-,-,725
66058,19429,Hängende Spitze,,U19-Europameisterschaft,3,-,-,-,1,2,-,-,-,-,-,-,-,150
66058,23140,Hängende Spitze,Insgesamt :,,12,2,-,-,2,5,1,-,-,-,436',-,-,872
66058,23140,Hängende Spitze,,U17-EM-Quali,6,2,-,-,1,2,-,-,-,-,229',-,-,458
66058,23140,Hängende Spitze,,U17-Freundschaftsspiele,3,-,-,-,1,1,-,-,-,-,-,-,-,172
66058,23140,Hängende Spitze,,U17-Europameisterschaft,3,-,-,-,-,2,1,-,-,-,-,-,-,242
66058,28155,Hängende Spitze,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,-,-,90
66058,28155,Hängende Spitze,,U16-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
66058,53823,Hängende Spitze,Insgesamt :,,3,1,-,-,-,-,-,-,-,1,270',-,-,270
66058,53823,Hängende Spitze,,Olympia-Olympische Spiele,3,1,-,-,-,-,-,-,-,1,270',-,-,270
68033,3384,Mittelstürmer,Insgesamt :,,56,11,11,-,20,26,1,-,-,-,297',-,-,3.267
68033,3384,Mittelstürmer,,Freundschaftsspiele,17,4,4,-,6,7,1,-,-,-,233',-,-,930
68033,3384,Mittelstürmer,,UEFA Nations League,14,1,1,-,5,8,-,-,-,-,810',-,-,810
68033,3384,Mittelstürmer,,WM-Qualifikation,13,4,1,-,5,6,-,-,-,-,176',-,-,704
68033,3384,Mittelstürmer,,Europameisterschaft,6,-,4,-,3,3,-,-,-,-,-,-,-,361
68033,3384,Mittelstürmer,,EM-Qualifikation,3,1,1,-,1,-,-,-,-,-,209',-,-,209
68033,3384,Mittelstürmer,,Weltmeisterschaft,3,1,-,-,-,2,-,-,-,-,253',-,-,253
68033,9534,Mittelstürmer,Insgesamt :,,18,5,6,-,4,7,3,-,-,1,247',-,-,1.237
68033,9534,Mittelstürmer,,U21-EM-Quali,12,5,5,-,1,4,3,-,-,1,200',-,-,1.001
68033,9534,Mittelstürmer,,U21-Freundschaftsspiele,6,-,1,-,3,3,-,-,-,-,-,-,-,236
68033,19429,Mittelstürmer,Insgesamt :,,11,3,-,-,3,5,-,-,-,-,202',-,-,605
68033,19429,Mittelstürmer,,U19-Freundschaftsspiele,6,-,-,-,1,4,-,-,-,-,-,-,-,326
68033,19429,Mittelstürmer,,U19-EM-Quali,5,3,-,-,2,1,-,-,-,-,93',-,-,279
68033,23140,Mittelstürmer,Insgesamt :,,6,1,-,-,2,4,-,-,-,-,320',-,-,320
68033,23140,Mittelstürmer,,U17-EM-Quali,4,1,-,-,1,3,-,-,-,-,236',-,-,236
68033,23140,Mittelstürmer,,U17-Freundschaftsspiele,2,-,-,-,1,1,-,-,-,-,-,-,-,84
68033,28155,Mittelstürmer,Insgesamt :,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68033,28155,Mittelstürmer,,U16-Freundschaftsspiele,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68033,53823,Mittelstürmer,Insgesamt :,,3,-,-,-,-,3,-,-,-,-,-,-,-,200
68033,53823,Mittelstürmer,,Olympia-Olympische Spiele,3,-,-,-,-,3,-,-,-,-,-,-,-,200
91271,16817,Mittelstürmer,Insgesamt :,,8,-,-,-,6,2,-,-,-,-,-,-,-,279
91271,16817,Mittelstürmer,,U20-Freundschaftsspiele,8,-,-,-,6,2,-,-,-,-,-,-,-,279
91271,19429,Mittelstürmer,Insgesamt :,,1,-,-,-,1,-,-,-,-,-,-,-,-,15
91271,19429,Mittelstürmer,,U19-Freundschaftsspiele,1,-,-,-,1,-,-,-,-,-,-,-,-,15
61150,9534,Torwart,Insgesamt :,,1,-,-,-,1,-,1,-,-,-,-,1,-,6
61150,9534,Torwart,,U21-Freundschaftsspiele,1,-,-,-,1,-,1,-,-,-,-,1,-,6
61150,16817,Torwart,Insgesamt :,,2,-,-,-,2,-,-,-,-,-,-,1,1,90
61150,16817,Torwart,,U20-Freundschaftsspiele,2,-,-,-,2,-,-,-,-,-,-,1,1,90
61150,19429,Torwart,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,1,-,90
61150,19429,Torwart,,U19-EM-Quali,1,-,-,-,-,-,-,-,-,-,-,1,-,90
61150,19429,Torwart,,U19-Freundschaftsspiele,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61150,23140,Torwart,Insgesamt :,,2,-,-,-,-,-,-,-,-,-,-,2,1,180
61150,23140,Torwart,,U17-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,2,-,90
61150,23140,Torwart,,U17-EM-Quali,1,-,-,-,-,-,-,-,-,-,-,-,1,90
69896,19429,Torwart,Insgesamt :,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69896,19429,Torwart,,U19-Europameisterschaft,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69896,23140,Torwart,Insgesamt :,,2,-,-,-,-,-,-,-,-,-,-,1,1,180
69896,23140,Torwart,,U17-EM-Quali,2,-,-,-,-,-,-,-,-,-,-,1,1,180
86790,9534,Torwart,Insgesamt :,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86790,9534,Torwart,,U21-Freundschaftsspiele,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86790,9534,Torwart,,U21-EM-Quali,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86790,16817,Torwart,Insgesamt :,,3,-,-,-,-,2,-,-,-,-,-,2,1,182
86790,16817,Torwart,,U20-Freundschaftsspiele,3,-,-,-,-,2,-,-,-,-,-,2,1,182
86790,19429,Torwart,Insgesamt :,,10,-,-,-,-,-,2,-,-,-,-,9,2,900
86790,19429,Torwart,,U19-EM-Quali,5,-,-,-,-,-,1,-,-,-,-,5,1,450
86790,19429,Torwart,,U19-Europameisterschaft,3,-,-,-,-,-,-,-,-,-,-,3,-,270
86790,19429,Torwart,,U19-Freundschaftsspiele,2,-,-,-,-,-,1,-,-,-,-,1,1,180
86790,23140,Torwart,Insgesamt :,,3,-,-,-,-,-,-,-,-,-,-,2,1,270
86790,23140,Torwart,,U17-EM-Quali,3,-,-,-,-,-,-,-,-,-,-,2,1,270
86790,23140,Torwart,,U17-Freundschaftsspiele,-,-,-,-,-,-,-,-,-,-,-,-,-,-
87268,3384,Innenverteidiger,Insgesamt :,,5,-,-,-,1,-,-,-,-,-,-,-,-,420
87268,3384,Innenverteidiger,,Freundschaftsspiele,5,-,-,-,1,-,-,-,-,-,-,-,-,420
87268,3384,Innenverteidiger,,EM-Qualifikation,-,-,-,-,-,-,-,-,-,-,-,-,-,-
87268,9534,Innenverteidiger,Insgesamt :,,17,2,-,1,-,-,2,-,-,-,765',-,-,1.530
87268,9534,Innenverteidiger,,U21-EM-Quali,14,1,-,1,-,-,2,-,-,-,1.260',-,-,1.260
87268,9534,Innenverteidiger,,U21-Freundschaftsspiele,2,1,-,-,-,-,-,-,-,-,180',-,-,180
87268,9534,Innenverteidiger,,U21-Europameisterschaft,1,-,-,-,-,-,-,-,-,-,-,-,-,90
87268,19429,Innenverteidiger,Insgesamt :,,3,-,-,-,-,-,-,-,-,-,-,-,-,270
87268,19429,Innenverteidiger,,U19-Europameisterschaft,3,-,-,-,-,-,-,-,-,-,-,-,-,270
87268,53823,Innenverteidiger,Insgesamt :,,1,-,-,-,-,-,1,-,-,-,-,-,-,90
87268,53823,Innenverteidiger,,Olympia-Olympische Spiele,1,-,-,-,-,-,1,-,-,-,-,-,-,90
68278,16817,Innenverteidiger,Insgesamt :,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68278,16817,Innenverteidiger,,U20-Freundschaftsspiele,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68278,19429,Innenverteidiger,Insgesamt :,,2,-,-,-,2,-,-,-,-,-,-,-,-,16
68278,19429,Innenverteidiger,,U19-EM-Quali,2,-,-,-,2,-,-,-,-,-,-,-,-,16
68278,19429,Innenverteidiger,,U19-Freundschaftsspiele,-,-,-,-,-,-,-,-,-,-,-,-,-,-
128459,19429,Innenverteidiger,Insgesamt :,,1,-,-,-,-,1,-,-,-,-,-,-,-,74
128459,19429,Innenverteidiger,,U19-Freundschaftsspiele,1,-,-,-,-,1,-,-,-,-,-,-,-,74
88423,19429,Linker Verteidiger,Insgesamt :,,3,1,-,-,-,-,-,-,-,-,270',-,-,270
88423,19429,Linker Verteidiger,,U19-EM-Quali,2,-,-,-,-,-,-,-,-,-,-,-,-,180
88423,19429,Linker Verteidiger,,U19-Freundschaftsspiele,1,1,-,-,-,-,-,-,-,-,90',-,-,90
66037,3384,Rechter Verteidiger,Insgesamt :,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66037,3384,Rechter Verteidiger,,EM-Qualifikation,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66037,9534,Rechter Verteidiger,Insgesamt :,,25,1,-,-,5,2,-,-,-,-,1.918',-,-,1.918
66037,9534,Rechter Verteidiger,,U21-EM-Quali,14,1,-,-,1,1,-,-,-,-,1.123',-,-,1.123
66037,9534,Rechter Verteidiger,,U21-Freundschaftsspiele,6,-,-,-,4,1,-,-,-,-,-,-,-,315
66037,9534,Rechter Verteidiger,,U21-Europameisterschaft,5,-,-,-,-,-,-,-,-,-,-,-,-,480
66037,19429,Rechter Verteidiger,Insgesamt :,,12,-,-,-,-,-,-,-,-,-,-,-,-,1.080
66037,19429,Rechter Verteidiger,,U19-EM-Quali,6,-,-,-,-,-,-,-,-,-,-,-,-,540
66037,19429,Rechter Verteidiger,,U19-Freundschaftsspiele,3,-,-,-,-,-,-,-,-,-,-,-,-,270
66037,19429,Rechter Verteidiger,,U19-Europameisterschaft,3,-,-,-,-,-,-,-,-,-,-,-,-,270
66037,23140,Rechter Verteidiger,Insgesamt :,,12,-,-,-,1,-,-,-,-,-,-,-,-,1.032
66037,23140,Rechter Verteidiger,,U17-EM-Quali,6,-,-,-,1,-,-,-,-,-,-,-,-,492
66037,23140,Rechter Verteidiger,,U17-Freundschaftsspiele,3,-,-,-,-,-,-,-,-,-,-,-,-,270
66037,23140,Rechter Verteidiger,,U17-Europameisterschaft,3,-,-,-,-,-,-,-,-,-,-,-,-,270
52590,3504,Rechter Verteidiger,Insgesamt :,,27,-,-,1,7,4,4,1,-,-,-,-,-,1.720
52590,3504,Rechter Verteidiger,,WM-Qualifikation,15,-,-,1,5,1,4,1,-,-,-,-,-,875
52590,3504,Rechter Verteidiger,,Freundschaftsspiele,8,-,-,-,2,3,-,-,-,-,-,-,-,485
52590,3504,Rechter Verteidiger,,Copa América,4,-,-,-,-,-,-,-,-,-,-,-,-,360
52590,9534,Rechter Verteidiger,Insgesamt :,,15,-,2,-,5,1,1,-,-,-,-,-,-,917
52590,9534,Rechter Verteidiger,,U21-EM-Quali,10,-,2,-,4,-,-,-,-,-,-,-,-,568
52590,9534,Rechter Verteidiger,,U21-Freundschaftsspiele,5,-,-,-,1,1,1,-,-,-,-,-,-,349
52590,16817,Rechter Verteidiger,Insgesamt :,,2,-,-,-,-,-,-,-,-,-,-,-,-,180
52590,16817,Rechter Verteidiger,,U20-Freundschaftsspiele,2,-,-,-,-,-,-,-,-,-,-,-,-,180
52590,19429,Rechter Verteidiger,Insgesamt :,,14,-,-,-,-,2,5,-,-,-,-,-,-,1.191
52590,19429,Rechter Verteidiger,,U19-EM-Quali,9,-,-,-,-,2,3,-,-,-,-,-,-,741
52590,19429,Rechter Verteidiger,,U19-Freundschaftsspiele,3,-,-,-,-,-,1,-,-,-,-,-,-,270
52590,19429,Rechter Verteidiger,,U19-Europameisterschaft,2,-,-,-,-,-,1,-,-,-,-,-,-,180
52590,23140,Rechter Verteidiger,Insgesamt :,,7,-,-,-,1,1,-,-,-,-,-,-,-,584
52590,23140,Rechter Verteidiger,,U17-EM-Quali,6,-,-,-,-,1,-,-,-,-,-,-,-,535
52590,23140,Rechter Verteidiger,,U17-Freundschaftsspiele,1,-,-,-,1,-,-,-,-,-,-,-,-,49
74741,16817,Rechter Verteidiger,Insgesamt :,,5,1,-,-,2,1,-,-,-,1,334',-,-,334
74741,16817,Rechter Verteidiger,,U20-Freundschaftsspiele,5,1,-,-,2,1,-,-,-,1,334',-,-,334
74741,19429,Rechter Verteidiger,Insgesamt :,,4,1,-,-,3,1,-,-,-,-,106',-,-,106
74741,19429,Rechter Verteidiger,,U19-Freundschaftsspiele,2,-,-,-,1,1,-,-,-,-,-,-,-,79
74741,19429,Rechter Verteidiger,,U19-EM-Quali,2,1,-,-,2,-,-,-,-,-,27',-,-,27
